name,price,img,km,year,type
2019 كامري سبورت امريكي,23000,https://opensooq-images.os-cdn.com/previews/220x0/4134/3846/41343846b664af7f9ff72f6227c52937ad7d7f9bf914cedeeb18d7fb7eba6f5d.jpg.jpg,"١ - ٩,٩٩٩",2019,تويوتا
كيا سيفيا للبيع بسهر طري,3000,https://opensooq-images.os-cdn.com/previews/220x0/e162/2d91/e1622d917a84b532d8de591444f3fdca132d32c1d718d4b9f8ab6e8fd6a311f2.jpg.jpg,٠,1996,كيا
اوبل فكترا موديل 92,3000,https://opensooq-images.os-cdn.com/previews/220x0/ab79/d7ef/ab79d7ef39856fc02114f8dde67284e421dbe7478eeacb94c6698b4d06ed45ec.jpg.jpg,"١ - ٩,٩٩٩",1992,أوبل
ميتسوبشي لانسر 94,3700,https://opensooq-images.os-cdn.com/previews/220x0/a2f2/6a60/a2f26a609f032ab39188cfec219107fd73da70e34f251de65a5ac336dcdc3a59.jpg.jpg,٠,1994,ميتسوبيشي
متسبيشي L200 2015 فحص,14300,https://opensooq-images.os-cdn.com/previews/220x0/f587/1692/f58716921e01d323a30572f54c3d533c9ab290549cda20302317a4660b7ae80d.jpg.jpg,"١٤٠,٠٠٠ - ١٤٩,٩٩٩",2015,ميتسوبيشي
تويوتا بريوس سي 2015 فحص كامل 7جيد,11500,https://opensooq-images.os-cdn.com/previews/220x0/6bef/313f/6bef313fabf8ea517c90f080a90dea79b4e2146cecb73f74747c7f55734e4d38.jpg.jpg,"٥٠,٠٠٠ - ٥٩,٩٩٩",2015,تويوتا
name,price,img,km,year,type
BMW E30 model 1989,10000,https://opensooq-images.os-cdn.com/previews/220x0/4480/8ce2/44808ce2b4eca04cf045352294f175fdf99b04da971113d02973f3a5425b49f6.jpg.jpg,٠,1989,بي ام دبليو
بكب اب دودج رام دفع رباعي 2014 اسود,14999,https://opensooq-images.os-cdn.com/previews/220x0/51a2/0679/51a2067991a17627f50fa69f5cb8b191398f5f312e85ea756ab7151b5fd9ecfa.jpg.jpg,"٤٠,٠٠٠ - ٤٩,٩٩٩",2014,دودج
سيارة بلايموث بلازا كلاسيك موديل 1955,15000,https://opensooq-images.os-cdn.com/previews/220x0/5801/57bd/ae3e2010f574435126683c3f.jpg.jpg,"٤٠,٠٠٠ - ٤٩,٩٩٩",أقدم من 1970,كرايسلر
بيجو 306  1998,2500,https://opensooq-images.os-cdn.com/previews/220x0/c8a7/0049/c8a70049b99bbe9aca73d0b96b3d3a4c24b2542928e471798accd64c8b398c46.jpg.jpg,٠,1998,بيجو
نيسان روج موديل 2018,24000,https://opensooq-images.os-cdn.com/previews/220x0/f005/c33f/f005c33f1188bb753694855e132644f923c0c41caebc37815cbf6c4e7d2b1edf.jpg.jpg,"١ - ٩,٩٩٩",2018,نيسان
كيا اوبتيما بانوراما لؤلؤي 2013,14800,https://opensooq-images.os-cdn.com/previews/220x0/51e8/284d/51e8284d5b3428f21859f51918be4b61b84913fc7cac77f76f455b60fe994d7f.jpg.jpg,"٩٠,٠٠٠ - ٩٩,٩٩٩",2013,كيا
كيا اوبتيما 2015,12850,https://opensooq-images.os-cdn.com/previews/220x0/ce68/4dfb/ce684dfba88347bd69ac4e3d3d9e8b50c5ff65bc9f34a07d9dc76576601446b5.jpg.jpg,"٦٠,٠٠٠ - ٦٩,٩٩٩",2015,كيا
شيفرولية كابرس 2006 رويال V8,8700,https://opensooq-images.os-cdn.com/previews/220x0/c582/ec8c/c582ec8c4ba0e4db6cf3260dc937e259d8733e1e15bffaadd65b68394cec89df.jpg.jpg,"١٠,٠٠٠ - ١٩,٩٩٩",2006,شيفروليه
للبيع باص ستاريكس 2000,5000,https://opensooq-images.os-cdn.com/previews/220x0/9705/6775/97056775cc44c774cb4702691cdf109a23fe6e933b640d7dfd6f40b84f53d033.jpg.jpg,"١٠,٠٠٠ - ١٩,٩٩٩",2000,هيونداي
بي ام e46 1999,6700,https://opensooq-images.os-cdn.com/previews/220x0/9901/b3df/9901b3dff2ac714cb329464570bbd2197cfa9a4a5b44daeace4eb2cf921c756b.jpg.jpg,"١٠,٠٠٠ - ١٩,٩٩٩",1999,بي ام دبليو
جولف بولو كلاسيك موديل 99 دفعة ألف,1000,https://opensooq-images.os-cdn.com/previews/220x0/df1c/786e/df1c786efbbe5a19c31ad1f51d2407c4b769f20f8092bfec929eceff8185ba36.jpg.jpg,"٨٠,٠٠٠ - ٨٩,٩٩٩",1999,فولكسفاغن
لاندروفر2005 للبيع,8000,https://opensooq-images.os-cdn.com/previews/220x0/fc9c/df03/fc9cdf03411af76f9c67300194f13294df8f985af4b8c5799e3cd0f6b582d01d.jpg.jpg,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",2005,لاند روفر
هونداي h100 موديل 96 مرخص لشهر 9 الباص نضيف مكنيك نخب,3700,https://opensooq-images.os-cdn.com/previews/220x0/9c4d/45a7/9c4d45a7a72cb9a98cbf819e497faff76eada1a3dc99dce48938ce25248c3885.jpg.jpg,"١ - ٩,٩٩٩",1996,هيونداي
بريوس 2015,13000,https://opensooq-images.os-cdn.com/previews/220x0/72fc/150c/72fc150c576d35ac861eec107637741d7cd054a61d2f5ba3e26216f7cc20355a.jpg.jpg,"١ - ٩,٩٩٩",2015,تويوتا
لكزس rx400h 2006 فل اضافات,11500,https://opensooq-images.os-cdn.com/previews/220x0/8e58/22ab/8e5822ab2881f8e16dc1ec9446af0b7595d09d1293af4228f1d1db0f15e67dd5.jpg.jpg,"١٥٠,٠٠٠ - ١٥٩,٩٩٩",2006,لكزس
بطه كوبيه Sport line بحال الشركه لاتشتري تعال وتفرج,8500,https://opensooq-images.os-cdn.com/previews/220x0/9d12/f740/9d12f7402a4b0700333ba3b95e54fea191acf563251bd7c757a674dd3dda1a38.jpg.jpg,٠,1992,مرسيدس بنز
فورد فيوجن 2017 بيع او بدل,16850,https://opensooq-images.os-cdn.com/previews/220x0/445d/47aa/445d47aa6a80e0fd60cc80eb463f717c6c5500d9825d019a354239abc5fd756d.jpg.jpg,"٥٠,٠٠٠ - ٥٩,٩٩٩",2017,فورد
كيا سيراتو 2014 فحص كامل,10100,https://opensooq-images.os-cdn.com/previews/220x0/845c/b067/845cb0672a1b37939b010b45c326bbb454551b623ed1b17e94290b826a1b5f6e.jpg.jpg,"١ - ٩,٩٩٩",2014,كيا
للبيع او للبدلعلى حلال,1600,https://opensooq-images.os-cdn.com/previews/220x0/0588/f222/0588f222302673c282a3ab8b3a9fc50a90be70cd4d8ecc2d34aef3347c129738.jpg.jpg,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",1994,دايو
بكم تويوتا غمارتين للبيع ديزل مرخصة موديل  83ماتورقطار مشيه نظيفه,2300,https://opensooq-images.os-cdn.com/previews/220x0/ec14/a4f2/ec14a4f244744e82112716dfa0f4f8126b9cae262753797b2a30ca4c31e005ef.jpg.jpg,"٢٠٠,٠٠٠+",1983,تويوتا
باص بريجو فان بحاله جيده للبيع كاش فقط,2100,https://opensooq-images.os-cdn.com/previews/220x0/a142/9054/a1429054174fbc20a38d1634f1611549d8c593cfe6ec0da54339bed86e4613f9.jpg.jpg,"١ - ٩,٩٩٩",1996,كيا
مرسيدس 97 فحص فل ترخيص طويل لون كحلي,7500,https://opensooq-images.os-cdn.com/previews/220x0/83bf/03b4/83bf03b453d314def344577b15a7522afa7058b35ed6d5d6ba712b011b98f937.jpg.jpg,"١ - ٩,٩٩٩",1997,مرسيدس بنز
دب فل الفل.. محوله m5... للبيع,6500,https://opensooq-images.os-cdn.com/previews/220x0/0cf2/04e2/0cf204e2cc63bf2717047a22f1121b41f9ec1d716f73a03e9e3e354d8dcecf89.jpg.jpg,"٥٠,٠٠٠ - ٥٩,٩٩٩",1997,بي ام دبليو
بي ام بوز نمر 89 صنف 320 سبور,3500,https://opensooq-images.os-cdn.com/previews/220x0/4408/91ca/440891ca0b7cbcf3476802b392c07cabf2ff5cd430b491980ff62fe2c8776462.jpg.jpg,٠,1989,بي ام دبليو
اكسنت صندوق مديل 95,3200,https://opensooq-images.os-cdn.com/previews/220x0/3ec8/c235/3ec8c235df68396c5ab04396cb6bda404f25ea13ce83e1d8d9b37a1fbbbe2149.jpg.jpg,٠,1995,هيونداي
دايو لانوس,2000,https://opensooq-images.os-cdn.com/previews/220x0/5d27/a75b/5d27a75be7ebeb9f3b79530e3c2f3a018b52ff82125403238ec8a4dee175ccc4.jpg.jpg,"١ - ٩,٩٩٩",1997,دايو
name,price,img,km,year,type
كيا بيكانتو 2018 فحص كامل,9750,https://opensooq-images.os-cdn.com/previews/220x0/284d/5f9d/284d5f9da80bb4505335ee3333213ba177e562806f1b49a48c641c4ec2a48c7d.jpg.jpg,"٤٠,٠٠٠ - ٤٩,٩٩٩",2018,كيا
بكم غرفه 1997,6500,https://opensooq-images.os-cdn.com/previews/220x0/fd6c/6e8f/fd6c6e8fae39bf26f4842786080fed34cb1bc501e808712178677f85231340d0.jpg.jpg,"١ - ٩,٩٩٩",1997,ايسوزو
هيونداي سوناتا 2003,5200,https://opensooq-images.os-cdn.com/previews/220x0/b613/a1c1/b613a1c1565dd22927285934c12fa66fc9fa52c8e11c1532ef9a348b3a5f5d7d.jpg.jpg,"١١٠,٠٠٠ - ١١٩,٩٩٩",2003,هيونداي
كياء سيفيا تو1997,3100,https://opensooq-images.os-cdn.com/previews/220x0/fda6/3dda/fda63dda4ae57705ab236f55da28fe013b7a889b6cdfc4eabc281ef3f1fb6393.jpg.jpg,"٨٠,٠٠٠ - ٨٩,٩٩٩",1997,كيا
تاهو 2003 فل مسكر بسعر مناسب,9500,https://opensooq-images.os-cdn.com/previews/220x0/b08f/8427/b08f8427018e6a60e45cfda349a53a911b6babb4a73972c65f0f2bf1fb02df09.png.jpg,"١ - ٩,٩٩٩",2003,شيفروليه
لينكولن MKZ 2017 مجمركه,18800,https://opensooq-images.os-cdn.com/previews/220x0/a4aa/d9b4/a4aad9b4f9649f19c4d0115a6538c23d4b7c755b8dcb312a13df1aeb0c5cbd84.jpg.jpg,"١٠,٠٠٠ - ١٩,٩٩٩",2017,لينكولن
نيسان صني 1993,3300,https://opensooq-images.os-cdn.com/previews/220x0/0df0/ce42/0df0ce427920bb6095a4b294fc5062f8fcb09cd938276d29af3753ac5ecd7fd2.jpg.jpg,"١٠,٠٠٠ - ١٩,٩٩٩",1993,نيسان
لادا سمار 1995,1800,https://opensooq-images.os-cdn.com/previews/220x0/2143/dbe7/2143dbe7f617b2a46b5d64181dd25fd9904584392b0607df7ba9ffbd50ea6eca.jpg.jpg,"١٠,٠٠٠ - ١٩,٩٩٩",1995,لادا
بكب ايسوزو 1995,4500,https://opensooq-images.os-cdn.com/previews/220x0/8dbe/3cfa/8dbe3cfa56fedcdcbf81f78363d7928435e89b43f30f32525cd8d6232549a08c.jpg.jpg,"١٠,٠٠٠ - ١٩,٩٩٩",1995,ايسوزو
تويوتا بريوس للبيع موديل 2012,5700,https://opensooq-images.os-cdn.com/previews/220x0/093d/126f/093d126fb7246521c6ba3fc99367f884902742177efc62c13eb97edfae6ca426.jpg.jpg,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",2012,تويوتا
فورد (2008) F150,8000,https://opensooq-images.os-cdn.com/previews/220x0/eca0/ac27/eca0ac27d9f3b3780a2a5fe2147fd86dda8699e7bfc224101b9f7d3cb6a2e2e0.jpg.jpg,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",2008,فورد
هونداي جيتز للبيع الفحص في الصور,4500,https://opensooq-images.os-cdn.com/previews/220x0/81b1/a626/81b1a62644e3135683ecfc98a3f81a847a7b982c3df6a52ce3dae1f1bd5f51ba.jpg.jpg,"٢٠٠,٠٠٠+",2005,هيونداي
اوبل فكترا للبيع 95 هتشباك او للبدل,3500,https://opensooq-images.os-cdn.com/previews/220x0/0df9/ea8a/0df9ea8ac10deaa6aed5922eca601f9aaacedc25393269d8770b40a1c085a5fe.jpg.jpg,٠,1995,أوبل
TOYOTA RAV4 2020 XLE دفع رباعي مع فتحة,31500,https://opensooq-images.os-cdn.com/previews/220x0/5720/0d0b/57200d0b568d0c6d9ce9612e03965fd6a51ba27cdb21106a181acc10f0556aad.jpg.jpg,٠,2020,تويوتا
SUZUKI ALTO 2018 عداد زيرو,7000,https://opensooq-images.os-cdn.com/previews/220x0/9f69/0a84/9f690a84400e991d0911ee9edd71340f6cbaeae35fd7d6283c382d7675f7dcf2.jpg.jpg,٠,2018,سوزوكي
SUZUKI ALTO 2018 عداد زيرو,7000,https://opensooq-images.os-cdn.com/previews/220x0/e5ed/9436/e5ed9436553d6d8f955edb56e2befa5603af8f4a31f2e84e8927db2ef7b1f071.jpg.jpg,٠,2018,سوزوكي
بيجو 307 موديل 2003 للبيع,3650,https://opensooq-images.os-cdn.com/previews/220x0/5b7f/93c2/5b7f93c2a149ff46f0175ff8b5ea89bc181750d1cfbe8550b6a4ab76ec862f0b.jpg.jpg,"١ - ٩,٩٩٩",2003,بيجو
"بكم مستوبيشي موديل 2001 اوروبي كهربا
بطاريتين وكاله
دهان جديد
ترخيص لنهايه شهر 1",6700,https://opensooq-images.os-cdn.com/previews/220x0/bd02/4553/bd02455345474eafc96c1996b267fb34a504a2b02c62a69ce2782cfdd9f1bf70.jpg.jpg,٠,2001,ميتسوبيشي
رقم مميز للبيع,3500,https://opensooq-images.os-cdn.com/previews/220x0/836c/bb25/836cbb251e61425313cf07e45b3958139e1321fcf28d6c6198dcb6149bcc8678.jpg.jpg,"١٤٠,٠٠٠ - ١٤٩,٩٩٩",1987,تويوتا
هونداي افانتي 2011 تاب فل الفل عدا الفتحه بنزين اصلي لون مميز سعر مغري,11500,https://opensooq-images.os-cdn.com/previews/220x0/cba6/8385/cba68385843c1704c9af6b79faa072e9f8175e5dd05a2654f1d4cb3b7910161a.jpg.jpg,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",2011,هيونداي
مطلوب بنقو للبدل على قطعة أرض الطفيلة وادي زيد بالجهة المقابلة لديوان العمايرة,9800,https://opensooq-images.os-cdn.com/previews/220x0/b6f5/ac66/b6f5ac66d9d854ecb4b8b6be58002c59738ef70ad8fb90c86e9c2f7bc2682b6d.jpg.jpg,"١٠,٠٠٠ - ١٩,٩٩٩",2015,كيا
ستروين 2001 إربد الحي الجنوبي خلف مسجد علياء التل,1500,https://opensooq-images.os-cdn.com/previews/220x0/c5fd/653d/c5fd653d9125c76d2bed27ab19270279641f941de3e33875305965c272740d69.jpg.jpg,"١ - ٩,٩٩٩",2001,ستيروين
فورد اكسبلورر فحص كامل فل كامل 2007,8700,https://opensooq-images.os-cdn.com/previews/220x0/6e84/3b36/6e843b361d601179430edde9ac4aaa8eec07b335011704f9604d62247629ebb6.jpg.jpg,"١٠,٠٠٠ - ١٩,٩٩٩",2007,فورد
كيا 2 ثلاثة جيد والرابع دقت شنكل,3700,https://opensooq-images.os-cdn.com/previews/220x0/0587/b8e0/0587b8e0c9573cce0d330eeb33900bf808eb1bfc0b4b0169774802c28b0ea49c.jpg.jpg,"١٠,٠٠٠ - ١٩,٩٩٩",1997,كيا
name,price,img,km,year,type
دايو توماتيك مرخصة دفعة واقساط,2800,https://opensooq-images.os-cdn.com/previews/220x0/f522/be3f/f522be3f3de9bdd410cd5527158e162039668ed9619d206d5e094eeb561d8d55.jpg.jpg,"٢٠٠,٠٠٠+",1993,دايو
هيونداي سانتامو 1996,2900,https://opensooq-images.os-cdn.com/previews/220x0/efd0/86d9/efd086d94e9eaa4c1d1f6f2dcdaa37a9241b5377eab7365cf42d2de187a86ed7.jpg.jpg,"١٠,٠٠٠ - ١٩,٩٩٩",1996,هيونداي
سوناتا 2015 للبيع,14600,https://opensooq-images.os-cdn.com/previews/220x0/0e0c/8889/0e0c8889032b7daf98702b522defcd83e5947fcc841cedbe4b3624001e6c231e.jpg.jpg,"٦٠,٠٠٠ - ٦٩,٩٩٩",2015,هيونداي
متسوبشي لانسر 2013 للبيع,10200,https://opensooq-images.os-cdn.com/previews/220x0/38a7/75a3/38a775a3ff7221fcd4090a192428ee6cc8a0c015302c7505d64ecaed8ec15df2.jpg.jpg,"١٥٠,٠٠٠ - ١٥٩,٩٩٩",2013,ميتسوبيشي
فورد فيوجن 2011 للبيع بحاله الوكاله,11800,https://opensooq-images.os-cdn.com/previews/220x0/f02b/08bb/f02b08bb197aa1c2bf53c484415c77bac13b19b94b12faba871325cb7bd79dca.jpg.jpg,٠,2011,فورد
هيونداي  XD ديلوكس أعلى صنف توماتيك,6000,https://opensooq-images.os-cdn.com/previews/220x0/41b6/2570/41b625704227d8c921d684001a2442c3b91a940ec9345be12c09a7761b965a64.jpg.jpg,٠,2000,هيونداي
كيا بنجو 2002 للبيع,5500,https://opensooq-images.os-cdn.com/previews/220x0/495a/3322/495a33223456c950b7c1c81bb526eb915968add9bec518abc6edbe8c5dd89b7f.jpg.jpg,٠,2002,كيا
جولف 2008 للبيع,7500,https://opensooq-images.os-cdn.com/previews/220x0/8cf2/7fb9/8cf27fb923315e7b148e89534f91d1b0efb239018fd67088bc7311b817fcb54c.jpg.jpg,"١٨٠,٠٠٠ - ١٨٩,٩٩٩",2008,فولكسفاغن
فيوجن هايبرد 2016 حرة جديد S,15800,https://opensooq-images.os-cdn.com/previews/220x0/8112/0504/81120504d95aa4ee9cdde657337f5141f8694d6d7ba578861ef65a6e86834cb9.jpg.jpg,"٩٠,٠٠٠ - ٩٩,٩٩٩",2016,فورد
BMWE36  320,6500,https://opensooq-images.os-cdn.com/previews/220x0/e035/f264/e035f2647b49f58c5f9e4055b2b9f21b9e03da707177609aa0f9e2d8649f2abc.jpg.jpg,"١٠,٠٠٠ - ١٩,٩٩٩",1991,بي ام دبليو
جراند ستاريكس ليمتد بانوراما 2014 فحص كامل فل الفل 0795331390,15000,https://opensooq-images.os-cdn.com/previews/220x0/305b/4aec/305b4aec9602b78088e8fccf9b96ef9d69318b6f4579acb8e9502bfb4d82b88d.jpg.jpg,"١٢٠,٠٠٠ - ١٢٩,٩٩٩",2014,هيونداي
فوكس فاجن جيتا موديل 2007,8200,https://opensooq-images.os-cdn.com/previews/220x0/fdfd/d1cf/fdfdd1cfa50336efba98fe96cc5fdb62b7ae8036b22e3f89ee3a5b4d99a76296.jpg.jpg,"١٧٠,٠٠٠ - ١٧٩,٩٩٩",2007,فولكسفاغن
سياره ايسوزو NKR موديل 2006,7500,https://opensooq-images.os-cdn.com/previews/220x0/952f/209f/952f209f2a2b0eda178764d96f661c934bc323bf67b5732a7a58c9617fb9d88c.jpg.jpg,"١٠٠,٠٠٠ - ١٠٩,٩٩٩",2006,ايسوزو
هيونداي سنتامو نخب,3000,https://opensooq-images.os-cdn.com/previews/220x0/1cca/871b/1cca871b4795352d5fabbd219bf235fd7b5d108d52194ced0a7286a2d76eee44.jpg.jpg,"١ - ٩,٩٩٩",1996,هيونداي
مرسيدس قرش ونص,9000,https://opensooq-images.os-cdn.com/previews/220x0/470b/ed84/470bed848bf7924a23d2660d02be863f09d2ca56720cbedb327042ad054b3396.jpg.jpg,"٣٠,٠٠٠ - ٣٩,٩٩٩",1997,مرسيدس بنز
هونداي XD 2001  للبيع او البدل على اوتوماتيك بنفس السعر,4600,https://opensooq-images.os-cdn.com/previews/220x0/736f/7893/736f7893e5261464c2c277d6d4e70bf3e8f4c2c895b2a04a75c048996c985667.jpg.jpg,٠,2001,هيونداي
كيا شوما موديل 97,3900,https://opensooq-images.os-cdn.com/previews/220x0/92da/e4cd/92dae4cde2f0db51eb2509c1e0668b25b585b3743cb2d2dca9b2e83bc27415af.jpg.jpg,"١ - ٩,٩٩٩",1997,كيا
مرسيدس بطه 90 محدثه 95 للبيع او البدل,4300,https://opensooq-images.os-cdn.com/previews/220x0/6e22/b773/6e22b773f9ff9fa08287a9a15babbae60671ad8a554d5d748d0445700594e19e.jpg.jpg,"٢٠٠,٠٠٠+",1990,مرسيدس بنز
دايو اسبيرو موديل 1996,1800,https://opensooq-images.os-cdn.com/previews/220x0/cf1c/636f/cf1c636f84e2e3030382c01e58f7e07879400514fa5d071bc968bf5d45bb2c21.jpg.jpg,"٢٠,٠٠٠ - ٢٩,٩٩٩",1996,دايو
اوبل كدت 1991,1700,https://opensooq-images.os-cdn.com/previews/220x0/9c26/cbc3/9c26cbc37972885140934f7f12f4d18e8ddd91164e46aaf50fa4099b83ae68d8.jpg.jpg,"١ - ٩,٩٩٩",1991,أوبل
هونداي اكسنت موديل 97 اوتومتيك,4200,https://opensooq-images.os-cdn.com/previews/220x0/e10a/e03f/e10ae03fe94d3fd719942cb52d1c044c332b2eb0c5a4bfbad0c0631a45a016ac.jpg.jpg,٠,1997,هيونداي
هيونداي افانتي 1996,4500,https://opensooq-images.os-cdn.com/previews/220x0/c32d/2943/c32d294398cb9c15393eb2bd59a60df3f9d4f34121c40bb36c8bd2a1ab0c43b6.jpg.jpg,"١٠٠,٠٠٠ - ١٠٩,٩٩٩",1996,هيونداي
ميتسوبيشي للنسر 2012,7500,https://opensooq-images.os-cdn.com/previews/220x0/30f2/0221/30f20221e74944328a2c03f7920d1243e391f7ddd7ccf504a487cdc6df8f6b0d.jpg.jpg,٠,2012,ميتسوبيشي
name,price,img,km,year,type
نيسان صني 2010 للبيع,7000,https://opensooq-images.os-cdn.com/previews/220x0/c343/08b7/c34308b74c568b32036ced923247f39285c8f1b81869a3ce3787c812996c818f.jpg.jpg,"٢٠٠,٠٠٠+",2010,نيسان
ليكزس es300 2016 جمرك جديد,30500,https://opensooq-images.os-cdn.com/previews/220x0/6260/6070/6260607056b054054e688953ff32af3a351e3a3ed240ec4482b4e2f4bd3c3e1d.jpg.jpg,"١٠٠,٠٠٠ - ١٠٩,٩٩٩",2016,لكزس
هونداي اكسنت 1996,3500,https://opensooq-images.os-cdn.com/previews/220x0/5264/eaec/5264eaec903230a371ac6aaa0a98f7247519e837d00d1962fbd7df3667a38391.jpg.jpg,٠,1996,هيونداي
هونداي بورتر موديل2005,6500,https://opensooq-images.os-cdn.com/previews/220x0/0bb5/eb9c/0bb5eb9c950c47fa9ce0fe3d5bd720a7f8fd9b9289613ebdfad349dc4dd9c748.jpg.jpg,"١٤٠,٠٠٠ - ١٤٩,٩٩٩",2005,هيونداي
سوزوكي جيب 7ركاب  موديل 2001,5690,https://opensooq-images.os-cdn.com/previews/220x0/70bd/8e41/70bd8e41d2d7da78806d45b10cbbfbfb351dd84d732b36ebb90f5070530202f9.jpg.jpg,"١٠,٠٠٠ - ١٩,٩٩٩",2001,سوزوكي
ميتسوبيشي لانسر 96,5000,https://opensooq-images.os-cdn.com/previews/220x0/540b/07ed/540b07ed69881ef44fe0799fc963feea8418fa91ee75ad6b0fe81388a51d0041.jpg.jpg,٠,1996,ميتسوبيشي
تويوتا اكس ايه موديل 2004,4000,https://opensooq-images.os-cdn.com/previews/220x0/9eaf/42a0/9eaf42a0f50119270a7b9f3add2e978f1c2ea96eaf2a0805aec8934ecf62403d.jpg.jpg,"١٠٠,٠٠٠ - ١٠٩,٩٩٩",2004,تويوتا
كيا سيفيا 1996 اتوماتيك,2500,https://opensooq-images.os-cdn.com/previews/220x0/64ce/48a0/64ce48a03c76a752876d1bfc45e642babe87aa019f369f55349b868370f6d894.jpg.jpg,"١٠,٠٠٠ - ١٩,٩٩٩",1996,كيا
جاغوار اكس تايب بحال الوكالة 2009 .. السعر نهائي غير قابل للتفاوض,10000,https://opensooq-images.os-cdn.com/previews/220x0/39dd/8d59/39dd8d5936ed3b0bdf4a8e59fbf8b57c52da1c4fcc72d02a26b888bdacf4329d.jpg.jpg,"١٠٠,٠٠٠ - ١٠٩,٩٩٩",2009,جاكوار
name,price,img,km,year,type
اوبل كاديت 1988,2000,https://opensooq-images.os-cdn.com/previews/220x0/883c/581b/883c581b80b2e793d788de1b2e8ff74af5bf780344e037f7754c38e184f9d976.jpg.jpg,"١ - ٩,٩٩٩",1988,أوبل
مرسيدس E350e بنزين وهايبرد موديل 2018,53500,https://opensooq-images.os-cdn.com/previews/220x0/a38d/eeee/a38deeeeb1ab2380c211b9103a46c46fb4dd3bb46408e64e5a953fae9139e959.jpg.jpg,٠,2018,مرسيدس بنز
كيا سيىراتو موديل 2014 للبيع,8450,https://opensooq-images.os-cdn.com/previews/220x0/875a/5bd8/875a5bd8ed20726bc9aa6095b444dfe273b66572a9ab69e6565e43d26a3c0788.jpg.jpg,"١٤٠,٠٠٠ - ١٤٩,٩٩٩",2014,كيا
فوكس بيتل 1999,5000,https://opensooq-images.os-cdn.com/previews/220x0/ab68/cea7/ab68cea7f7656c9092a16e1ee827d5e1f68ae62045fecabbdfa16bc46b451475.jpg.jpg,٠,1999,فولكسفاغن
سوبارو امبريزا,3300,https://opensooq-images.os-cdn.com/previews/220x0/0048/a9df/0048a9df5bed7b689114f667993286e02452076600536d5299f8c62d3293b08b.jpg.jpg,"١٠,٠٠٠ - ١٩,٩٩٩",1996,سوبارو
بكم ميتسوبيشي L200 موديل 2016,16500,https://opensooq-images.os-cdn.com/previews/220x0/7240/d502/7240d502d2f6d7d5d7ffda0e2c72a9a07e705d14620ffb29d4226159ccb2c22d.jpg.jpg,٠,2016,ميتسوبيشي
